date,hour,CELL_ID,year,road_pm,기온,습도
2023-01-06,10,다사52254775,2023,7.0,2.0,57.0
2023-01-06,10,다사52254825,2023,7.0,2.0,57.0
2023-01-06,10,다사52254850,2023,7.0,2.0,57.0
2023-01-06,10,다사52254875,2023,7.0,2.0,57.0
2023-01-06,10,다사52504750,2023,6.5,1.5,58.5
2023-01-06,10,다사52504775,2023,6.5,1.5,58.5
2023-01-06,10,다사52504800,2023,6.5,1.5,58.5
2023-01-06,10,다사52504825,2023,6.5,1.5,58.5
2023-01-06,10,다사52504850,2023,7.0,2.0,57.0
2023-01-06,10,다사52504875,2023,7.0,2.0,57.0
2023-01-06,10,다사52754725,2023,6.0,1.0,60.0
2023-01-06,10,다사52754750,2023,6.5,1.5,58.5
2023-01-06,10,다사52754775,2023,6.5,1.5,58.5
2023-01-06,10,다사52754800,2023,6.5,1.5,58.5
2023-01-06,10,다사52754825,2023,6.5,1.5,58.5
2023-01-06,10,다사52754875,2023,7.0,2.0,57.0
2023-01-06,10,다사53004700,2023,6.0,1.0,60.0
2023-01-06,10,다사53004725,2023,6.0,1.0,60.0
2023-01-06,10,다사53004750,2023,6.5,1.5,58.5
2023-01-06,10,다사53004775,2023,6.5,1.5,58.5
2023-01-06,10,다사53004800,2023,6.5,1.5,58.5
2023-01-06,10,다사53004825,2023,6.5,1.5,58.5
2023-01-06,10,다사53004850,2023,6.5,1.5,58.5
2023-01-06,10,다사53004875,2023,6.5,1.5,58.5
2023-01-06,10,다사53004900,2023,7.0,2.0,57.0
2023-01-06,10,다사53254700,2023,6.0,1.0,60.0
2023-01-06,10,다사53254825,2023,6.5,1.5,58.5
2023-01-06,10,다사53254850,2023,6.5,1.5,58.5
2023-01-06,10,다사53254875,2023,6.5,1.5,58.5
2023-01-06,10,다사53254900,2023,7.0,2.0,57.0
2023-01-06,10,다사53504700,2023,6.0,1.0,60.0
2023-01-06,10,다사53504725,2023,6.0,1.0,60.0
2023-01-06,10,다사53504825,2023,6.0,1.0,60.0
2023-01-06,10,다사53504850,2023,6.0,1.0,60.0
2023-01-06,10,다사53504875,2023,6.0,1.0,60.0
2023-01-06,10,다사53754725,2023,6.0,1.0,60.0
2023-01-06,10,다사53754850,2023,5.5,0.5,61.5
2023-01-06,10,다사54004850,2023,5.0,0.0,63.0
2023-01-06,10,다사54254850,2023,5.0,0.0,63.0
2023-01-06,10,다사54504825,2023,5.0,0.0,63.0
2023-01-06,10,다사54504850,2023,5.0,0.0,63.0
2023-01-06,10,다사54504875,2023,5.0,0.0,63.0
2023-01-06,10,다사54504900,2023,5.0,0.0,63.0
2023-01-06,10,다사54754800,2023,5.0,0.0,63.0
2023-01-06,10,다사54754825,2023,5.0,0.0,63.0
2023-01-06,11,다사46754600,2023,9.0,4.0,54.0
2023-01-06,11,다사46754625,2023,9.0,4.0,54.0
2023-01-06,11,다사46754650,2023,9.0,4.0,54.0
2023-01-06,11,다사46754675,2023,9.0,4.0,54.0
2023-01-06,11,다사46754700,2023,9.0,4.0,54.0
2023-01-06,11,다사46754725,2023,9.0,4.0,54.0
2023-01-06,11,다사47004600,2023,9.0,4.0,54.0
2023-01-06,11,다사47004625,2023,9.0,4.0,54.0
2023-01-06,11,다사47004650,2023,9.0,4.0,54.0
2023-01-06,11,다사47004675,2023,9.0,4.0,54.0
2023-01-06,11,다사47004700,2023,9.0,4.0,54.0
2023-01-06,11,다사47004725,2023,9.0,4.0,54.0
2023-01-06,11,다사47004750,2023,9.0,4.0,54.0
2023-01-06,11,다사47254575,2023,9.0,4.0,54.0
2023-01-06,11,다사47254600,2023,9.0,4.0,54.0
2023-01-06,11,다사47254625,2023,9.0,4.0,54.0
2023-01-06,11,다사47254650,2023,9.0,4.0,54.0
2023-01-06,11,다사47254675,2023,10.5,3.5,55.0
2023-01-06,11,다사47254700,2023,10.5,3.5,55.0
2023-01-06,11,다사47254725,2023,10.5,3.5,55.0
2023-01-06,11,다사47254750,2023,10.5,3.5,55.0
2023-01-06,11,다사47254775,2023,12.0,3.0,56.0
2023-01-06,11,다사47504600,2023,9.0,4.0,54.0
2023-01-06,11,다사47504625,2023,9.0,4.0,54.0
2023-01-06,11,다사47504650,2023,10.5,3.5,55.0
2023-01-06,11,다사47504675,2023,10.5,3.5,55.0
2023-01-06,11,다사47504700,2023,10.5,3.5,55.0
2023-01-06,11,다사47504725,2023,10.5,3.5,55.0
2023-01-06,11,다사47504750,2023,10.5,3.5,55.0
2023-01-06,11,다사47504775,2023,12.0,3.0,56.0
2023-01-06,11,다사47504800,2023,12.0,3.0,56.0
2023-01-06,11,다사47754600,2023,9.0,4.0,54.0
2023-01-06,11,다사47754650,2023,10.5,3.5,55.0
2023-01-06,11,다사47754675,2023,10.5,3.5,55.0
2023-01-06,11,다사47754700,2023,10.5,3.5,55.0
2023-01-06,11,다사47754725,2023,10.5,3.5,55.0
2023-01-06,11,다사47754750,2023,10.5,3.5,55.0
2023-01-06,11,다사47754775,2023,12.0,3.0,56.0
2023-01-06,11,다사47754800,2023,12.0,3.0,56.0
2023-01-06,11,다사48004625,2023,9.0,4.0,54.0
2023-01-06,11,다사48004650,2023,10.5,3.5,55.0
2023-01-06,11,다사48004675,2023,10.5,3.5,55.0
2023-01-06,11,다사48004700,2023,10.5,3.5,55.0
2023-01-06,11,다사48004725,2023,12.0,3.0,56.0
2023-01-06,11,다사48004750,2023,12.0,3.0,56.0
2023-01-06,11,다사48004775,2023,12.0,3.0,56.0
2023-01-06,11,다사48004800,2023,12.0,3.0,56.0
2023-01-06,11,다사48254650,2023,12.0,3.0,56.0
2023-01-06,11,다사48254675,2023,12.0,3.0,56.0
2023-01-06,11,다사48254700,2023,12.0,3.0,56.0
2023-01-06,11,다사48254725,2023,12.0,3.0,56.0
2023-01-06,11,다사48254750,2023,12.0,3.0,56.0
2023-01-06,11,다사48254775,2023,12.0,3.0,56.0
2023-01-06,11,다사48254800,2023,12.0,3.0,56.0
2023-01-06,11,다사48504675,2023,12.0,3.0,56.0
2023-01-06,11,다사48504700,2023,12.0,3.0,56.0
2023-01-06,11,다사48504725,2023,12.0,3.0,56.0
2023-01-06,11,다사48504750,2023,12.0,3.0,56.0
2023-01-06,11,다사48504775,2023,12.0,3.0,56.0
2023-01-16,10,다사57756050,2023,1.0,-4.0,86.0
2023-01-16,10,다사58006025,2023,1.0,-4.0,86.0
2023-01-16,10,다사58006050,2023,1.0,-4.0,86.0
2023-01-16,10,다사58006075,2023,1.0,-4.0,86.0
2023-01-16,10,다사58006100,2023,1.0,-4.0,86.0
2023-01-16,10,다사58006125,2023,1.0,-4.0,86.0
2023-01-16,10,다사58256000,2023,1.0,-4.0,86.0
2023-01-16,10,다사58256025,2023,1.0,-4.0,86.0
2023-01-16,10,다사58256050,2023,1.0,-4.0,86.0
2023-01-16,10,다사58256100,2023,1.0,-4.0,86.0
2023-01-16,10,다사58256125,2023,1.0,-4.0,86.0
2023-01-16,10,다사58256150,2023,1.0,-4.0,86.0
2023-01-16,10,다사58256175,2023,1.0,-4.0,86.0
2023-01-16,10,다사58506025,2023,1.0,-4.0,86.0
2023-01-16,10,다사58506050,2023,1.0,-4.0,86.0
2023-01-16,10,다사58506125,2023,1.0,-4.0,86.0
2023-01-16,10,다사58506175,2023,1.0,-4.0,86.0
2023-01-16,10,다사58756025,2023,1.0,-4.0,86.0
2023-01-16,10,다사58756050,2023,1.0,-4.0,86.0
2023-01-16,10,다사58756075,2023,1.0,-4.0,86.0
2023-01-16,10,다사58756100,2023,1.0,-4.0,86.0
2023-01-16,10,다사58756125,2023,1.0,-4.0,86.0
2023-01-16,10,다사58756175,2023,1.0,-4.0,86.0
2023-01-16,10,다사59006075,2023,1.0,-4.0,86.0
2023-01-16,10,다사59006125,2023,1.0,-4.0,86.0
2023-01-16,10,다사59006150,2023,1.0,-4.0,86.0
2023-01-16,11,다사57755725,2023,33.0,-2.0,75.0
2023-01-16,11,다사57755750,2023,33.0,-2.0,75.0
2023-01-16,11,다사57755925,2023,49.0,-2.0,71.0
2023-01-16,11,다사57755950,2023,49.0,-2.0,71.0
2023-01-16,11,다사57755975,2023,49.0,-2.0,71.0
2023-01-16,11,다사57756000,2023,49.0,-2.0,71.0
2023-01-16,11,다사57756025,2023,49.0,-2.0,71.0
2023-01-16,11,다사58005675,2023,33.0,-2.0,75.0
2023-01-16,11,다사58005700,2023,33.0,-2.0,75.0
2023-01-16,11,다사58005750,2023,33.0,-2.0,75.0
2023-01-16,11,다사58005900,2023,49.0,-2.0,71.0
2023-01-16,11,다사58005950,2023,49.0,-2.0,71.0
2023-01-16,11,다사58005975,2023,49.0,-2.0,71.0
2023-01-16,11,다사58006000,2023,49.0,-2.0,71.0
2023-01-16,11,다사58006025,2023,49.0,-2.0,71.0
2023-01-16,11,다사58006050,2023,49.0,-2.0,71.0
2023-01-16,11,다사58255650,2023,33.0,-2.0,75.0
2023-01-16,11,다사58255675,2023,33.0,-2.0,75.0
2023-01-16,11,다사58255700,2023,33.0,-2.0,75.0
2023-01-16,11,다사58255750,2023,33.0,-2.0,75.0
2023-01-16,11,다사58255775,2023,33.0,-2.0,75.0
2023-01-16,11,다사58255800,2023,33.0,-2.0,75.0
2023-01-16,11,다사58255825,2023,33.0,-2.0,75.0
2023-01-16,11,다사58255900,2023,49.0,-2.0,71.0
2023-01-16,11,다사58255950,2023,49.0,-2.0,71.0
2023-01-16,11,다사58255975,2023,49.0,-2.0,71.0
2023-01-16,11,다사58256000,2023,49.0,-2.0,71.0
2023-01-16,11,다사58256025,2023,49.0,-2.0,71.0
2023-01-16,11,다사58256050,2023,49.0,-2.0,71.0
2023-01-16,11,다사58505650,2023,33.0,-2.0,75.0
2023-01-16,11,다사58505675,2023,33.0,-2.0,75.0
2023-01-16,11,다사58505700,2023,33.0,-2.0,75.0
2023-01-16,11,다사58505725,2023,33.0,-2.0,75.0
2023-01-16,11,다사58505750,2023,33.0,-2.0,75.0
2023-01-16,11,다사58505825,2023,33.0,-2.0,75.0
2023-01-16,11,다사58505950,2023,49.0,-2.0,71.0
2023-01-16,11,다사58505975,2023,49.0,-2.0,71.0
2023-01-16,11,다사58506025,2023,49.0,-2.0,71.0
2023-01-16,11,다사58506050,2023,49.0,-2.0,71.0
2023-01-16,11,다사58755675,2023,33.0,-2.0,75.0
2023-01-16,11,다사58755700,2023,33.0,-2.0,75.0
2023-01-16,11,다사58755725,2023,33.0,-2.0,75.0
2023-01-16,11,다사58755750,2023,33.0,-2.0,75.0
2023-01-16,11,다사58755775,2023,33.0,-2.0,75.0
2023-01-16,11,다사58755950,2023,49.0,-2.0,71.0
2023-01-16,11,다사58756000,2023,49.0,-2.0,71.0
2023-01-16,11,다사58756025,2023,49.0,-2.0,71.0
2023-01-16,11,다사58756050,2023,49.0,-2.0,71.0
2023-01-16,11,다사59005675,2023,33.0,-2.0,75.0
2023-01-16,11,다사59005700,2023,33.0,-2.0,75.0
2023-01-16,11,다사59005775,2023,33.0,-2.0,75.0
2023-01-16,11,다사59005800,2023,33.0,-2.0,75.0
2023-01-16,11,다사59005925,2023,49.0,-2.0,71.0
2023-01-16,11,다사59005950,2023,49.0,-2.0,71.0
2023-01-16,11,다사59005975,2023,49.0,-2.0,71.0
2023-01-16,11,다사59006025,2023,49.0,-2.0,71.0
2023-01-16,11,다사59255725,2023,33.0,-2.0,75.0
2023-01-16,11,다사59506025,2023,3.0,-3.0,82.0
2023-01-16,11,다사59506050,2023,3.0,-3.0,82.0
2023-01-16,11,다사59506075,2023,3.0,-3.0,82.0
2023-01-16,11,다사59756050,2023,3.0,-3.0,82.0
2023-01-16,11,다사59756075,2023,3.0,-3.0,82.0
2023-01-16,11,다사59756100,2023,3.0,-3.0,82.0
2023-01-16,11,다사60006050,2023,3.0,-3.0,82.0
2023-01-16,11,다사60006075,2023,3.0,-3.0,82.0
2023-01-16,11,다사60006100,2023,3.0,-3.0,82.0
2023-01-16,11,다사60006125,2023,3.0,-3.0,82.0
2023-01-16,11,다사60255950,2023,3.0,-3.0,82.0
2023-01-16,11,다사60256025,2023,3.0,-3.0,82.0
2023-01-16,11,다사60256050,2023,3.0,-3.0,82.0
2023-01-16,11,다사60256075,2023,3.0,-3.0,82.0
2023-01-16,11,다사60256100,2023,3.0,-3.0,82.0
2023-01-16,11,다사60256125,2023,3.0,-3.0,82.0
2023-01-16,11,다사60505975,2023,3.0,-3.0,82.0
2023-01-16,11,다사60506000,2023,3.0,-3.0,82.0
2023-01-16,11,다사60506025,2023,3.0,-3.0,82.0
2023-01-16,11,다사60506050,2023,3.0,-3.0,82.0
2023-01-16,11,다사60506075,2023,3.0,-3.0,82.0
2023-01-16,11,다사60506100,2023,3.0,-3.0,82.0
2023-01-16,11,다사60506125,2023,3.0,-3.0,82.0
2023-01-16,11,다사60755975,2023,3.0,-3.0,82.0
2023-01-16,11,다사60756000,2023,3.0,-3.0,82.0
2023-01-16,11,다사60756025,2023,3.0,-3.0,82.0
2023-01-16,11,다사60756050,2023,3.0,-3.0,82.0
2023-01-16,11,다사60756075,2023,3.0,-3.0,82.0
2023-01-16,11,다사60756100,2023,3.0,-3.0,82.0
2023-01-16,12,다사56256050,2023,67.0,-2.0,71.0
2023-01-16,12,다사56506075,2023,67.0,-2.0,71.0
2023-01-16,12,다사56506100,2023,67.0,-2.0,71.0
2023-01-16,12,다사56756000,2023,67.0,-2.0,71.0
2023-01-16,12,다사56756025,2023,67.0,-2.0,71.0
2023-01-16,12,다사56756050,2023,67.0,-2.0,71.0
2023-01-16,12,다사56756075,2023,67.0,-2.0,71.0
2023-01-16,12,다사57005925,2023,67.0,-2.0,71.0
2023-01-16,12,다사57005950,2023,67.0,-2.0,71.0
2023-01-16,12,다사57005975,2023,67.0,-2.0,71.0
2023-01-16,12,다사57006000,2023,67.0,-2.0,71.0
2023-01-16,12,다사57006075,2023,67.0,-2.0,71.0
2023-01-16,12,다사57006100,2023,67.0,-2.0,71.0
2023-01-16,12,다사57255950,2023,67.0,-2.0,71.0
2023-01-16,12,다사57255975,2023,67.0,-2.0,71.0
2023-01-16,12,다사57256000,2023,67.0,-2.0,71.0
2023-01-16,12,다사57256025,2023,67.0,-2.0,71.0
2023-01-16,12,다사57256050,2023,67.0,-2.0,71.0
2023-01-16,12,다사57256075,2023,67.0,-2.0,71.0
2023-01-16,12,다사57506025,2023,67.0,-2.0,71.0
2023-01-16,12,다사57506050,2023,67.0,-2.0,71.0
2023-01-16,12,다사57506075,2023,67.0,-2.0,71.0
2023-01-17,10,다사38005150,2023,14.0,-2.0,59.0
2023-01-17,10,다사38005175,2023,14.0,-2.0,59.0
2023-01-17,10,다사38005200,2023,14.0,-2.0,59.0
2023-01-17,10,다사38255100,2023,14.0,-2.0,59.0
2023-01-17,10,다사38255125,2023,14.0,-2.0,59.0
2023-01-17,10,다사38255150,2023,14.0,-2.0,59.0
2023-01-17,10,다사38255175,2023,14.0,-2.0,59.0
2023-01-17,10,다사38255200,2023,14.0,-2.0,59.0
2023-01-17,10,다사38255225,2023,14.0,-2.0,59.0
2023-01-17,10,다사38255250,2023,14.0,-2.0,59.0
2023-01-17,10,다사38505100,2023,14.0,-2.0,59.0
2023-01-17,10,다사38505125,2023,14.0,-2.0,59.0
2023-01-17,10,다사38505150,2023,14.0,-2.0,59.0
2023-01-17,10,다사38505175,2023,14.0,-2.0,59.0
2023-01-17,10,다사38505200,2023,14.0,-2.0,59.0
2023-01-17,10,다사38505225,2023,14.0,-2.0,59.0
2023-01-17,10,다사38505250,2023,14.0,-2.0,59.0
2023-01-17,10,다사38755075,2023,14.0,-2.0,59.0
2023-01-17,10,다사38755100,2023,14.0,-2.0,59.0
2023-01-17,10,다사38755125,2023,14.0,-2.0,59.0
2023-01-17,10,다사38755150,2023,14.0,-2.0,59.0
2023-01-17,10,다사38755175,2023,14.0,-2.0,59.0
2023-01-17,10,다사38755225,2023,14.0,-2.0,59.0
2023-01-17,10,다사38755250,2023,14.0,-2.0,59.0
2023-01-17,10,다사39005100,2023,14.0,-2.0,59.0
2023-01-17,10,다사39005150,2023,14.0,-2.0,59.0
2023-01-17,10,다사39005175,2023,14.0,-2.0,59.0
2023-01-17,10,다사39005200,2023,14.0,-2.0,59.0
2023-01-17,10,다사39005225,2023,14.0,-2.0,59.0
2023-01-17,10,다사39005250,2023,14.0,-2.0,59.0
2023-01-17,10,다사39255150,2023,14.0,-2.0,59.0
2023-01-17,10,다사39255200,2023,14.0,-2.0,59.0
2023-01-17,10,다사39255225,2023,14.0,-2.0,59.0
2023-01-17,10,다사39505175,2023,14.0,-2.0,59.0
2023-01-17,10,다사42255025,2023,43.0,-2.0,49.0
2023-01-17,10,다사42255075,2023,43.0,-2.0,49.0
2023-01-17,10,다사42255100,2023,43.0,-2.0,49.0
2023-01-17,10,다사42505025,2023,43.0,-2.0,49.0
2023-01-17,10,다사42505050,2023,43.0,-2.0,49.0
2023-01-17,10,다사42505075,2023,43.0,-2.0,49.0
2023-01-17,10,다사42505100,2023,43.0,-2.0,49.0
2023-01-17,10,다사42505125,2023,43.0,-2.0,49.0
2023-01-17,10,다사42505150,2023,43.0,-2.0,49.0
2023-01-17,10,다사42755075,2023,43.0,-2.0,49.0
2023-01-17,10,다사42755100,2023,43.0,-2.0,49.0
2023-01-17,10,다사42755125,2023,43.0,-2.0,49.0
2023-01-17,10,다사42755150,2023,43.0,-2.0,49.0
2023-01-17,10,다사43005075,2023,43.0,-2.0,49.0
2023-01-17,10,다사43005100,2023,43.0,-2.0,49.0
2023-01-17,10,다사43005125,2023,43.0,-2.0,49.0
2023-01-17,10,다사43005150,2023,43.0,-2.0,49.0
2023-01-17,10,다사43255050,2023,43.0,-2.0,49.0
2023-01-17,10,다사43255100,2023,43.0,-2.0,49.0
2023-01-17,10,다사43255125,2023,43.0,-2.0,49.0
2023-01-17,10,다사43255150,2023,43.0,-2.0,49.0
2023-01-17,10,다사43505050,2023,43.0,-2.0,49.0
2023-01-17,10,다사43505100,2023,43.0,-2.0,49.0
2023-01-17,10,다사43505125,2023,43.0,-2.0,49.0
2023-01-17,10,다사68254775,2023,56.0,-3.0,65.0
2023-01-17,10,다사68254800,2023,56.0,-3.0,65.0
2023-01-17,10,다사68254825,2023,56.0,-3.0,65.0
2023-01-17,10,다사68254900,2023,56.0,-3.0,65.0
2023-01-17,10,다사68504750,2023,56.0,-3.0,65.0
2023-01-17,10,다사68504775,2023,56.0,-3.0,65.0
2023-01-17,10,다사68504800,2023,56.0,-3.0,65.0
2023-01-17,10,다사68504825,2023,56.0,-3.0,65.0
2023-01-17,10,다사68504850,2023,56.0,-3.0,65.0
2023-01-17,10,다사68504900,2023,56.0,-3.0,65.0
2023-01-17,10,다사68754750,2023,56.0,-3.0,65.0
2023-01-17,10,다사68754775,2023,56.0,-3.0,65.0
2023-01-17,10,다사68754850,2023,56.0,-3.0,65.0
2023-01-17,10,다사68754900,2023,56.0,-3.0,65.0
2023-01-17,10,다사68754925,2023,56.0,-3.0,65.0
2023-01-17,10,다사69004800,2023,56.0,-3.0,65.0
2023-01-17,10,다사69004825,2023,56.0,-3.0,65.0
2023-01-17,10,다사69004850,2023,56.0,-3.0,65.0
2023-01-17,10,다사69004875,2023,56.0,-3.0,65.0
2023-01-17,10,다사69004900,2023,56.0,-3.0,65.0
2023-01-17,10,다사69254850,2023,56.0,-3.0,65.0
2023-01-17,10,다사69254875,2023,56.0,-3.0,65.0
2023-01-17,10,다사69254900,2023,56.0,-3.0,65.0
2023-01-17,10,다사69504850,2023,56.0,-3.0,65.0
2023-01-17,10,다사69504875,2023,56.0,-3.0,65.0
2023-01-17,11,다사38505150,2023,30.0,-2.0,51.0
2023-01-17,11,다사38505175,2023,30.0,-2.0,51.0
2023-01-17,11,다사38505200,2023,30.0,-2.0,51.0
2023-01-17,11,다사38505225,2023,30.0,-2.0,51.0
2023-01-17,11,다사38505250,2023,30.0,-2.0,51.0
2023-01-17,11,다사38755125,2023,30.0,-2.0,51.0
2023-01-17,11,다사38755150,2023,30.0,-2.0,51.0
2023-01-17,11,다사38755175,2023,30.0,-2.0,51.0
2023-01-17,11,다사38755225,2023,30.0,-2.0,51.0
2023-01-17,11,다사38755250,2023,30.0,-2.0,51.0
2023-01-17,11,다사38755275,2023,30.0,-2.0,51.0
2023-01-17,11,다사39005150,2023,30.0,-2.0,51.0
2023-01-17,11,다사39005175,2023,41.0,-2.0,50.5
2023-01-17,11,다사39005200,2023,41.0,-2.0,50.5
2023-01-17,11,다사39005225,2023,30.0,-2.0,51.0
2023-01-17,11,다사39005250,2023,30.0,-2.0,51.0
2023-01-17,11,다사39005275,2023,30.0,-2.0,51.0
2023-01-17,11,다사39005300,2023,30.0,-2.0,51.0
2023-01-17,11,다사39255150,2023,41.0,-2.0,50.5
2023-01-17,11,다사39255200,2023,41.0,-2.0,50.5
2023-01-17,11,다사39255225,2023,41.0,-2.0,50.5
2023-01-17,11,다사39255275,2023,30.0,-2.0,51.0
2023-01-17,11,다사39255300,2023,30.0,-2.0,51.0
2023-01-17,11,다사39505125,2023,41.0,-2.0,50.5
2023-01-17,11,다사39505150,2023,41.0,-2.0,50.5
2023-01-17,11,다사39505175,2023,41.0,-2.0,50.5
2023-01-17,11,다사39505200,2023,41.0,-2.0,50.5
2023-01-17,11,다사39505225,2023,41.0,-2.0,50.5
2023-01-17,11,다사39505250,2023,41.0,-2.0,50.5
2023-01-17,11,다사39505275,2023,41.0,-2.0,50.5
2023-01-17,11,다사39755100,2023,52.0,-2.0,50.0
2023-01-17,11,다사39755125,2023,52.0,-2.0,50.0
2023-01-17,11,다사39755150,2023,41.0,-2.0,50.5
2023-01-17,11,다사39755175,2023,41.0,-2.0,50.5
2023-01-17,11,다사39755200,2023,41.0,-2.0,50.5
2023-01-17,11,다사39755225,2023,41.0,-2.0,50.5
2023-01-17,11,다사39755250,2023,41.0,-2.0,50.5
2023-01-17,11,다사39755275,2023,52.0,-2.0,50.0
2023-01-17,11,다사40005125,2023,52.0,-2.0,50.0
2023-01-17,11,다사40005150,2023,52.0,-2.0,50.0
2023-01-17,11,다사40005200,2023,52.0,-2.0,50.0
2023-01-17,11,다사40005225,2023,52.0,-2.0,50.0
2023-01-17,11,다사40005250,2023,52.0,-2.0,50.0
2023-01-17,11,다사40005275,2023,52.0,-2.0,50.0
2023-01-17,11,다사40255125,2023,52.0,-2.0,50.0
2023-01-17,11,다사40255150,2023,52.0,-2.0,50.0
2023-01-17,11,다사40255175,2023,52.0,-2.0,50.0
2023-01-17,11,다사40255200,2023,52.0,-2.0,50.0
2023-01-17,11,다사40255225,2023,52.0,-2.0,50.0
2023-01-17,11,다사40255250,2023,52.0,-2.0,50.0
2023-01-17,11,다사40255275,2023,52.0,-2.0,50.0
2023-01-17,11,다사40505175,2023,52.0,-2.0,50.0
2023-01-17,11,다사40505200,2023,52.0,-2.0,50.0
2023-01-17,11,다사40505225,2023,52.0,-2.0,50.0
2023-01-17,11,다사44504975,2023,70.0,-2.0,49.0
2023-01-17,11,다사44505000,2023,70.0,-2.0,49.0
2023-01-17,11,다사44754900,2023,70.0,-2.0,49.0
2023-01-17,11,다사44754925,2023,70.0,-2.0,49.0
2023-01-17,11,다사44754975,2023,70.0,-2.0,49.0
2023-01-17,11,다사44755000,2023,70.0,-2.0,49.0
2023-01-17,11,다사44755050,2023,70.0,-2.0,49.0
2023-01-17,11,다사45004925,2023,70.0,-2.0,49.0
2023-01-17,11,다사45004975,2023,70.0,-2.0,49.0
2023-01-17,11,다사45005000,2023,70.0,-2.0,49.0
2023-01-17,11,다사45005025,2023,70.0,-2.0,49.0
2023-01-17,11,다사45005050,2023,70.0,-2.0,49.0
2023-01-17,11,다사45254900,2023,70.0,-2.0,49.0
2023-01-17,11,다사45254925,2023,70.0,-2.0,49.0
2023-01-17,11,다사45254950,2023,70.0,-2.0,49.0
2023-01-17,11,다사45254975,2023,70.0,-2.0,49.0
2023-01-17,11,다사45255000,2023,70.0,-2.0,49.0
2023-01-17,11,다사45255025,2023,70.0,-2.0,49.0
2023-01-17,11,다사45504900,2023,70.0,-2.0,49.0
2023-01-17,11,다사45504925,2023,70.0,-2.0,49.0
2023-01-17,11,다사45504950,2023,70.0,-2.0,49.0
2023-01-17,11,다사45504975,2023,70.0,-2.0,49.0
2023-01-17,11,다사45505000,2023,70.0,-2.0,49.0
2023-01-17,11,다사45505025,2023,70.0,-2.0,49.0
2023-01-17,11,다사45505050,2023,70.0,-2.0,49.0
2023-01-17,11,다사45754925,2023,70.0,-2.0,49.0
2023-01-17,11,다사45754950,2023,70.0,-2.0,49.0
2023-01-17,11,다사45754975,2023,70.0,-2.0,49.0
2023-01-17,11,다사45755000,2023,70.0,-2.0,49.0
2023-01-17,11,다사46004975,2023,70.0,-2.0,49.0
2023-01-17,12,다사38505200,2023,102.0,-1.0,50.0
2023-01-17,12,다사38505225,2023,102.0,-1.0,50.0
2023-01-17,12,다사38505250,2023,102.0,-1.0,50.0
2023-01-17,12,다사38505275,2023,102.0,-1.0,50.0
2023-01-17,12,다사38755175,2023,102.0,-1.0,50.0
2023-01-17,12,다사38755225,2023,102.0,-1.0,50.0
2023-01-17,12,다사38755250,2023,102.0,-1.0,50.0
2023-01-17,12,다사38755275,2023,102.0,-1.0,50.0
2023-01-17,12,다사38755300,2023,102.0,-1.0,50.0
2023-01-17,12,다사38755325,2023,102.0,-1.0,50.0
2023-01-17,12,다사39005025,2023,65.0,-1.0,50.0
2023-01-17,12,다사39005050,2023,65.0,-1.0,50.0
2023-01-17,12,다사39005150,2023,102.0,-1.0,50.0
2023-01-17,12,다사39005175,2023,102.0,-1.0,50.0
2023-01-17,12,다사39005200,2023,102.0,-1.0,50.0
2023-01-17,12,다사39005225,2023,102.0,-1.0,50.0
2023-01-17,12,다사39005250,2023,102.0,-1.0,50.0
2023-01-17,12,다사39005275,2023,102.0,-1.0,50.0
2023-01-17,12,다사39005300,2023,102.0,-1.0,50.0
2023-01-17,12,다사39005325,2023,102.0,-1.0,50.0
2023-01-17,12,다사39254975,2023,65.0,-1.0,50.0
2023-01-17,12,다사39255000,2023,65.0,-1.0,50.0
2023-01-17,12,다사39255025,2023,65.0,-1.0,50.0
2023-01-17,12,다사39255050,2023,65.0,-1.0,50.0
2023-01-17,12,다사39255075,2023,65.0,-1.0,50.0
2023-01-17,12,다사39255150,2023,102.0,-1.0,50.0
2023-01-17,12,다사39255200,2023,102.0,-1.0,50.0
2023-01-17,12,다사39255225,2023,102.0,-1.0,50.0
2023-01-17,12,다사39255275,2023,102.0,-1.0,50.0
2023-01-17,12,다사39255300,2023,102.0,-1.0,50.0
2023-01-17,12,다사39255325,2023,102.0,-1.0,50.0
2023-01-17,12,다사39504925,2023,65.0,-1.0,50.0
2023-01-17,12,다사39504950,2023,65.0,-1.0,50.0
2023-01-17,12,다사39504975,2023,65.0,-1.0,50.0
2023-01-17,12,다사39505000,2023,65.0,-1.0,50.0
2023-01-17,12,다사39505025,2023,65.0,-1.0,50.0
2023-01-17,12,다사39505050,2023,65.0,-1.0,50.0
2023-01-17,12,다사39505075,2023,65.0,-1.0,50.0
2023-01-17,12,다사39505100,2023,65.0,-1.0,50.0
2023-01-17,12,다사39505175,2023,102.0,-1.0,50.0
2023-01-17,12,다사39505200,2023,102.0,-1.0,50.0
2023-01-17,12,다사39505225,2023,102.0,-1.0,50.0
2023-01-17,12,다사39505250,2023,102.0,-1.0,50.0
2023-01-17,12,다사39505275,2023,102.0,-1.0,50.0
2023-01-17,12,다사39505300,2023,102.0,-1.0,50.0
2023-01-17,12,다사39505325,2023,102.0,-1.0,50.0
2023-01-17,12,다사39754975,2023,65.0,-1.0,50.0
2023-01-17,12,다사39755000,2023,65.0,-1.0,50.0
2023-01-17,12,다사39755025,2023,65.0,-1.0,50.0
